WaterbodyName,Years,SampleDate,Alkalinity,Ammonia,BOD,Chloride,Conductivity,DO,Orthophosphate,pH,Temp,Hardness,Color,IndWQI,IndWQI_Score,IWQI,IWQI_Score,DWQI,DWQI_Score,AWQI,AWQI_Score,BOD_DO_Ratio,Hardness_Alkalinity_Ratio
Allua,2011,Aug,0.03764705882352941,0.023913043478260874,0.4482758620689656,0.10091503267973856,0.041474654377880185,0.3944547134935305,0.008852963818321785,0.5197568389057752,0.7041666666666666,0.041666666666666664,0.12037037037037036,Good,0.9426844498921332,Bad,0.9797497467349345,Medium,0.6690023183308018,Good,0.12385026737967925,0.02317290511278244,1.1874999257812546
Allua,2011,Aug,0.03764705882352941,0.023913043478260874,0.41379310344827586,0.10849673202614381,0.04032258064516128,0.3926062846580407,0.008852963818321785,0.5075987841945291,0.7166666666666667,0.04320175438596491,0.125,Good,0.9488886570723603,Bad,0.9823919174218986,Medium,0.6681749140618758,Good,0.12385026737967925,0.021486123160499138,1.2312499230468796
Allua,2011,Sep,0.028235294117647056,0.01521739130434783,0.4482758620689656,0.12823529411764706,0.07258064516129031,0.3637707948243993,0.008852963818321785,0.4589665653495443,0.5458333333333333,0.03618421052631579,0.14351851851851852,Good,0.9354537663666094,Bad,0.9236672781534924,Medium,0.8199616276281079,Good,0.15465240641711225,0.025024061115994974,1.3749998854166763
Allua,2011,Sep,0.030588235294117645,0.023913043478260874,0.5517241379310346,0.13202614379084968,0.09792626728110598,0.3630314232902033,0.008852963818321785,0.4164133738601823,0.5499999999999999,0.039912280701754385,0.14351851851851852,Good,0.9020957663057578,Very Bad,0.6718944226925502,Medium,0.6474298505076348,Good,0.12385026737967925,0.030858244342174653,1.3999998923077006
Allua,2011,Oct,0.29882352941176465,0.028985507246376815,0.41379310344827586,0.14379084967320263,0.041474654377880185,0.732347504621072,0.008852963818321785,0.42249240121580556,0.6375,0.3333333333333333,0.2685185185185185,Moderate,0.657397989860925,Very Bad,0.7272513210853435,Poor,0.48171316652010554,Good,0.10588235294117654,0.011787819137644213,1.1968503842767686
Allua,2011,Oct,0.03764705882352941,0.02173913043478261,0.41379310344827586,0.14379084967320263,0.04032258064516128,0.7042513863216265,0.008852963818321785,0.36170212765957466,0.6208333333333332,0.3333333333333333,0.2037037037037037,Good,0.8102954791430326,Bad,0.7503983791035786,Medium,0.6164361659605084,Good,0.13155080213903753,0.012244897834235735,9.499999406250037
Allua,2011,Oct,0.29882352941176465,0.028985507246376815,0.41379310344827586,0.14379084967320263,0.04032258064516128,0.7160813308687615,0.008852963818321785,0.36170212765957466,0.6249999999999999,0.3333333333333333,0.19907407407407407,Moderate,0.6579630426498948,Bad,0.7503983791035786,Poor,0.4821328643376769,Good,0.10588235294117654,0.012048192650118549,1.1968503842767686
Allua,2011,Nov,0.29882352941176465,0.02173913043478261,0.41379310344827586,0.11764705882352941,0.03225806451612903,0.6480591497227357,0.008852963818321785,0.36170212765957466,0.41666666666666663,0.3333333333333333,0.2222222222222222,Moderate,0.6349595987255889,Bad,0.7744325493524629,Medium,0.6209728995123514,Good,0.13155080213903753,0.013274336136345839,1.1968503842767686
Allua,2011,Nov,0.29882352941176465,0.028985507246376815,0.41379310344827586,0.11764705882352941,0.03225806451612903,0.6236598890942698,0.008852963818321785,0.3313069908814592,0.41666666666666663,0.3333333333333333,0.23148148148148145,Moderate,0.6197466390225459,Bad,0.7842893519152317,Poor,0.4866695978895198,Good,0.10588235294117654,0.013777267350433211,1.1968503842767686
Allua,2011,Nov,0.29882352941176465,0.02173913043478261,0.41379310344827586,0.13071895424836602,0.03456221198156682,0.633271719038817,0.008852963818321785,0.30091185410334376,0.4125,0.3333333333333333,0.2175925925925926,Moderate,0.6306557799829327,Bad,0.7872792486926049,Medium,0.6193340794627871,Good,0.13155080213903753,0.013574660479924654,1.1968503842767686
Allua,2011,Dec,0.03764705882352941,0.028985507246376815,0.41379310344827586,0.13071895424836602,0.042626728110599074,0.6606284658040664,0.008852963818321785,0.36170212765957466,0.30416666666666664,0.3333333333333333,0.15740740740740738,Moderate,0.7211830321891741,Bad,0.743531473318183,Poor,0.4820928931169559,Good,0.10588235294117654,0.013029315819442826,9.499999406250037
Allua,2011,Dec,0.04941176470588235,0.03623188405797102,0.41379310344827586,0.14379084967320263,0.04838709677419355,0.6584103512014787,0.008852963818321785,0.3313069908814592,0.3083333333333333,0.3333333333333333,0.14814814814814814,Moderate,0.6954883432507346,Very Bad,0.7362210114174629,Poor,0.3448916779918457,Good,0.0802139037433155,0.013071895282441228,7.238094893424052
Allua,2011,Dec,0.29882352941176465,0.02173913043478261,0.41379310344827586,0.13071895424836602,0.041474654377880185,0.655452865064695,0.008852963818321785,0.30091185410334376,0.30416666666666664,0.3333333333333333,0.08796296296296297,Moderate,0.6057746221752796,Bad,0.7666785313364183,Medium,0.6168158925573588,Good,0.13155080213903753,0.013129102700994499,1.1968503842767686
Allua,2013,Oct,0.030588235294117645,0.028985507246376815,0.41379310344827586,0.2431372549019608,0.049539170506912436,0.32680221811460264,0.008852963818321785,0.3313069908814592,0.5416666666666666,0.3333333333333333,0.13425925925925924,Moderate,0.7636467492802823,Very Bad,0.7327875585247653,Poor,0.472699656247502,Good,0.10588235294117654,0.025559104886920023,11.692306792899478
Allua,2014,Nov,0.018823529411764704,0.026086956521739132,0.41379310344827586,0.2431372549019608,0.04723502304147466,0.33086876155268025,0.008852963818321785,0.2705167173252283,0.3708333333333333,0.3333333333333333,0.25,Moderate,0.7342089478282414,Bad,0.759368069435698,Poor,0.5272603725317773,Good,0.11614973262032097,0.025263157362880897,18.999997625000297
Allua,2014,Nov,0.018823529411764704,0.03333333333333334,0.41379310344827586,0.2431372549019608,0.04377880184331798,0.3290203327171904,0.008852963818321785,0.2705167173252283,0.3708333333333333,0.3333333333333333,0.2361111111111111,Moderate,0.7206911464921091,Bad,0.7696684281137914,Poor,0.39421616436165996,Good,0.09048128342245998,0.02539682485932646,18.999997625000297
Allua,2014,Nov,0.023529411764705882,0.024637681159420294,0.41379310344827586,0.2431372549019608,0.042626728110599074,0.33641404805914976,0.008852963818321785,0.2705167173252283,0.3708333333333333,0.3333333333333333,0.24537037037037035,Moderate,0.7368748379095367,Bad,0.773101881006489,Poor,0.5557998241266291,Good,0.12128342245989304,0.024870465805793454,15.199998480000152
Allua,2014,Dec,0.028235294117647056,0.0318840579710145,0.41379310344827586,0.2431372549019608,0.049539170506912436,0.32643253234750463,0.008852963818321785,0.30091185410334376,0.3291666666666666,0.3333333333333333,0.21296296296296297,Moderate,0.7050869963967019,Bad,0.742644361087534,Poor,0.4189783355983694,Good,0.09561497326203211,0.025586353399011656,12.666665611111199
Allua,2014,Dec,0.025882352941176467,0.028985507246376815,0.41379310344827586,0.2431372549019608,0.04377880184331798,0.33974121996303147,0.008852963818321785,0.2705167173252283,0.3208333333333333,0.3333333333333333,0.19444444444444442,Moderate,0.7132063703182119,Bad,0.7696684281137914,Poor,0.4747981453353588,Good,0.10588235294117654,0.024640656578220604,13.818180561983587
Allua,2014,Dec,0.023529411764705882,0.028985507246376815,0.41379310344827586,0.2431372549019608,0.044930875576036866,0.32680221811460264,0.008852963818321785,0.30091185410334376,0.33333333333333326,0.3333333333333333,0.19907407407407407,Moderate,0.7171240696550718,Bad,0.756378172658325,Poor,0.4743784475177871,Good,0.10588235294117654,0.025559104886920023,15.199998480000152
Allua,2017,Oct,0.29882352941176465,0.028985507246376815,0.41379310344827586,0.2431372549019608,0.04377880184331798,0.3312384473197782,0.005388760585065435,0.3920972644376901,0.5083333333333333,0.3333333333333333,0.2222222222222222,Moderate,0.6466243166845602,Very Bad,0.7302412178627168,Poor,0.4747981453353588,Good,0.13925133689839575,0.0252365925291989,1.1968503842767686
ASKANAGAP STREAM_010,2007,Jan,0.03529411764705882,0.0,0.2517241379310345,0.12679738562091503,0.37211981566820274,0.3975600739371535,0.0,0.27659574468085113,0.3583333333333333,0.05263157894736842,0.046296296296296294,Good,0.9398885252267095,Very Bad,0.6780111162828903,Medium,0.9845711088016629,Poor,0.2938324420677362,0.012915781795545261,1.5999998933333406
ASKANAGAP STREAM_010,2007,Mar,0.03529411764705882,0.005797101449275363,0.41379310344827586,0.14379084967320263,0.37211981566820274,0.40598890942698707,0.005388760585065435,0.24316109422492405,0.27499999999999997,0.04824561403508772,0.06944444444444445,Good,0.7944160469196657,Very Bad,0.7023793226186239,Medium,0.8783276041250301,Excellent,0.2213903743315508,0.020811654165597396,1.4666665688888956
ASKANAGAP STREAM_010,2007,Apr,0.047058823529411764,0.0,1.0,0.15816993464052287,0.37211981566820274,0.41182994454713495,0.005388760585065435,0.3313069908814592,0.3374999999999999,0.05263157894736842,0.046296296296296294,Good,0.8334340286380348,Very Bad,0.6602688716699066,Medium,0.982652490207051,Excellent,0.2419251336898396,0.04961505475423345,1.199999940000003
ASKANAGAP STREAM_010,2007,Jul,0.03529411764705882,0.03405797101449276,0.4655172413793104,0.10326797385620916,0.37211981566820274,0.3940110905730129,0.004618937644341801,0.00911854103343468,0.4708333333333333,0.043859649122807015,0.1388888888888889,Moderate,0.7325366089008853,Bad,0.8091503983791035,Poor,0.313804829753347,Good,0.12721568627450974,0.024089935330300943,1.3333332444444503
ASKANAGAP STREAM_010,2007,Sep,0.03529411764705882,0.0,0.3103448275862069,0.13856209150326798,0.37211981566820274,0.382181146025878,0.001539645881447267,0.27659574468085113,0.5249999999999999,0.05263157894736842,0.09259259259259259,Good,0.8947259566416164,Very Bad,0.6780111162828903,Medium,0.9838516268286834,Poor,0.27900178253119423,0.016531961489126352,1.5999998933333406
ASKANAGAP STREAM_010,2007,Oct,0.09411764705882353,0.005797101449275363,0.41379310344827586,0.15163398692810456,0.37211981566820274,0.39637707948243994,0.003079291762894534,0.23100303951367795,0.4125,0.08333333333333333,0.046296296296296294,Good,0.8275563929927661,Very Bad,0.6200955562248446,Medium,0.8599408425933328,Excellent,0.24363636363636354,0.02129169586068673,0.9499999762500007
ASKANAGAP STREAM_010,2008,Jan,0.11882352941176469,0.01811594202898551,0.3448275862068966,0.2431372549019608,0.37211981566820274,0.4133086876155268,0.004234026173979984,0.3313069908814592,0.3166666666666666,0.07894736842105263,0.06944444444444445,Moderate,0.7265271276048573,Very Bad,0.5977124004052241,Medium,0.6282676472939486,Excellent,0.1888770053475936,0.017050298089508985,0.7128712730124501
ASKANAGAP STREAM_010,2008,Apr,0.039999999999999994,0.0,0.2758620689655173,0.1281045751633987,0.37211981566820274,0.39593345656192236,0.003079291762894534,0.19756838905775087,0.4458333333333333,0.05043859649122807,0.046296296296296294,Good,0.9267253307369885,Very Bad,0.7114530569777948,Medium,0.9828554210199427,Excellent,0.2641711229946524,0.01420959122185451,1.3529410968858178
ASKANAGAP STREAM_010,2008,Apr,0.03529411764705882,0.003623188405797102,0.4482758620689656,0.12941176470588237,0.37211981566820274,0.39171903881700554,0.006543494996150884,0.5866261398176293,0.3208333333333333,0.05921052631578947,0.09259259259259259,Moderate,0.7604791937421129,Very Bad,0.5605645757467898,Medium,0.913901990566792,Excellent,0.21796791443850266,0.023326753573896405,1.799999880000008
ASKANAGAP STREAM_010,2008,Jun,0.03529411764705882,0.0014492753623188408,0.4482758620689656,0.2431372549019608,0.37211981566820274,0.3853604436229205,0.004234026173979984,0.4042553191489362,0.4208333333333333,0.05701754385964912,0.06944444444444445,Good,0.8224194835997052,Very Bad,0.6247775374421598,Medium,0.9483571828283635,Excellent,0.24791443850267358,0.02369236333711749,1.7333332177777856
ASKANAGAP STREAM_010,2008,Jul,0.06117647058823529,0.012318840579710147,0.41379310344827586,0.2431372549019608,0.37211981566820274,0.3881700554528651,0.005388760585065435,0.35258358662613976,0.48749999999999993,0.049999999999999996,0.20833333333333331,Moderate,0.7734012990418737,Very Bad,0.6614845439859814,Medium,0.7504836517707252,Excellent,0.1982887700534759,0.021719456620462325,0.8769230431952676
ASKANAGAP STREAM_010,2008,Jul,0.04941176470588235,0.007971014492753625,0.6551724137931034,0.2431372549019608,0.37211981566820274,0.3818853974121996,0.005388760585065435,0.4255319148936172,0.5624999999999999,0.05701754385964912,0.2777777777777778,Good,0.7971254026001124,Very Bad,0.6178777756482218,Medium,0.8274842113678154,Excellent,0.21368983957219245,0.034926469946204595,1.2380951791383248
ASKANAGAP STREAM_010,2008,Sep,0.04470588235294117,0.011594202898550727,0.9655172413793104,0.2431372549019608,0.37211981566820274,0.38317929759704256,0.004618937644341801,0.25835866261398177,0.41666666666666663,0.046052631578947366,0.20833333333333331,Moderate,0.7671051621194407,Very Bad,0.7042137830955837,Medium,0.7659285314573507,Excellent,0.20827094474153302,0.05130554189087417,1.1052630997229946
ASKANAGAP STREAM_010,2008,Oct,0.039999999999999994,0.0,0.3103448275862069,0.2431372549019608,0.37211981566820274,0.3853604436229205,0.004234026173979984,0.2401215805471124,0.4041666666666667,0.07236842105263158,0.18518518518518517,Good,0.8119833932434177,Very Bad,0.6424992470498043,Medium,0.9673834838915982,Excellent,0.253048128342246,0.016402405387235187,1.9411763564013906
ASKANAGAP STREAM_010,2009,Jan,0.05411764705882353,0.0,0.4482758620689656,0.2431372549019608,0.37211981566820274,0.3810351201478743,0.004618937644341801,0.3221884498480243,0.19166666666666668,0.04824561403508772,0.046296296296296294,Good,0.7874905281215181,Very Bad,0.6767516359554255,Medium,0.9796946198736911,Excellent,0.24934046345811056,0.023947683081004277,0.9565216975425348
ASKANAGAP STREAM_010,2009,Mar,0.03764705882352941,0.005797101449275363,0.5172413793103449,0.2431372549019608,0.37211981566820274,0.3987060998151571,0.001539645881447267,0.3981762917933134,0.175,0.08771929824561403,0.11574074074074073,Moderate,0.7283831086886285,Very Bad,0.5557388494921008,Medium,0.8521064833320009,Excellent,0.2584670231729055,0.026466695607116092,2.4999998437500097
ASKANAGAP STREAM_010,2009,May,0.04470588235294117,0.0028985507246376816,0.3448275862068966,0.2431372549019608,0.37211981566820274,0.38746765249537896,0.0034642032332563508,0.49240121580547136,0.39583333333333326,0.06798245614035087,0.09259259259259259,Good,0.80224709903347,Very Bad,0.5708320784163405,Medium,0.915900551602846,Excellent,0.2501960784313726,0.018130722180568902,1.6315788614958493
ASKANAGAP STREAM_010,2009,Jul,0.047058823529411764,0.005797101449275363,0.2758620689655173,0.2431372549019608,0.37211981566820274,0.3794824399260629,0.006158583525789068,0.358662613981763,0.5416666666666666,0.05263157894736842,0.23148148148148145,Good,0.8312835681200117,Very Bad,0.651397749363415,Medium,0.8700135902150452,Excellent,0.21397504456327987,0.014794266947863765,1.199999940000003
ASKANAGAP STREAM_010,2009,Sep,0.03294117647058823,0.0014492753623188408,0.3448275862068966,0.2431372549019608,0.37211981566820274,0.38269870609981516,0.0034642032332563508,0.22796352583586632,0.44999999999999996,0.05701754385964912,0.11574074074074073,Good,0.8308677472214618,Very Bad,0.681946992306218,Medium,0.9483571828283635,Excellent,0.2553297682709448,0.018345257414322927,1.8571427244898056
ASKANAGAP STREAM_010,2010,May,0.039999999999999994,0.004347826086956523,0.37931034482758624,0.2431372549019608,0.37211981566820274,0.39304990757855823,0.001539645881447267,0.3434650455927053,0.3583333333333333,0.043859649122807015,0.06944444444444445,Good,0.8424904484345865,Very Bad,0.6833775976781753,Medium,0.9013510272603726,Excellent,0.26360071301247767,0.019674476485879517,1.176470519031146
ASKANAGAP STREAM_010,2010,Jul,0.039999999999999994,0.0028985507246376816,0.2413793103448276,0.2431372549019608,0.37211981566820274,0.37519408502772644,0.001539645881447267,0.2948328267477205,0.5416666666666666,0.043859649122807015,0.046296296296296294,Good,0.9520339002696319,Very Bad,0.6991484817786052,Medium,0.9282116875849387,Excellent,0.26873440285204986,0.01308533483343612,1.176470519031146
ASKANAGAP STREAM_010,2010,Nov,0.03294117647058823,0.005797101449275363,0.5517241379310346,0.2431372549019608,0.37211981566820274,0.3889833641404806,0.005773672055427251,0.2340425531914896,0.3083333333333333,0.03508771929824561,0.20833333333333331,Moderate,0.7538293192852519,Bad,0.7459135339375189,Medium,0.8789671436565674,Excellent,0.21768270944741536,0.028901733581977358,1.1428570612244957
ASKANAGAP STREAM_010,2011,Jan,0.03529411764705882,0.005797101449275363,0.4482758620689656,0.2431372549019608,0.37211981566820274,0.39519408502772646,0.0026943802925327174,0.26443768996960504,0.225,0.043859649122807015,0.09259259259259259,Moderate,0.7535656279837324,Very Bad,0.7090052843413739,Medium,0.8744903669358062,Excellent,0.24734402852049908,0.02313167218626918,1.3333332444444503
ASKANAGAP STREAM_010,2011,Mar,0.03764705882352941,0.007246376811594204,0.4827586206896552,0.2431372549019608,0.37211981566820274,0.3767097966728281,0.003079291762894534,0.2613981762917934,0.175,0.046052631578947366,0.046296296296296294,Good,0.7915270334293927,Very Bad,0.7032281028393067,Medium,0.8465105124310499,Excellent,0.23850267379679146,0.026070763015442026,1.312499917968755
ASKANAGAP STREAM_010,2011,May,0.04470588235294117,0.012318840579710147,0.2413793103448276,0.2431372549019608,0.37211981566820274,0.3849537892791128,0.0026943802925327174,0.3282674772036476,0.3583333333333333,0.046052631578947366,0.046296296296296294,Good,0.8722672815600094,Very Bad,0.6815431372012158,Medium,0.7524982012950678,Excellent,0.22424242424242424,0.012770226894641487,1.1052630997229946
ASKANAGAP STREAM_010,2011,Jul,0.039999999999999994,0.009420289855072464,0.13793103448275865,0.2431372549019608,0.37211981566820274,0.3871719038817006,0.0026943802925327174,0.4042553191489362,0.4999999999999999,0.046052631578947366,0.1388888888888889,Good,0.8803402921757577,Very Bad,0.6569011307942941,Medium,0.8062195219442003,Excellent,0.2345098039215685,0.007257552258776155,1.2352940449827032
ASKANAGAP STREAM_010,2011,Sep,0.051764705882352935,0.0028985507246376816,0.41379310344827586,0.2431372549019608,0.37211981566820274,0.3748613678373383,0.004618937644341801,0.3768996960486324,0.44999999999999996,0.039473684210526314,0.18518518518518517,Good,0.8006142413586772,Very Bad,0.6860608383758182,Medium,0.9304500759453194,Excellent,0.2390730837789662,0.022450888260974963,0.8181817809917372
